#Activity	sitting 
#ActivityID	5 
#Date 08-27-17-19
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-10196	-4292	11608	-104	157	-225	-16044	-2084	1352	10	-13	-4	-736	-5176	16288	0	-14	26	-9952	6024	12024	14	-2	-22	-16544	2320	-1128	6	-3	17	-2216	-2568	16944	24	-2	0	118	130	5
-10228	-4272	11728	-97	130	-183	-16056	-2040	1244	8	-28	-61	-584	-5240	16160	-2	-14	27	-9896	6072	12584	13	0	-19	-16464	2312	-1248	5	-5	22	-2224	-2520	16600	21	-1	2	119	130	5
-10204	-4180	11648	-96	150	-212	-16012	-2008	1220	-2	-25	-58	-632	-5288	16080	1	-11	24	-10008	6024	12296	14	-6	-20	-16368	2424	-1344	5	-6	18	-2288	-2448	16584	24	0	3	120	130	5
-10212	-4192	11664	-125	172	-179	-16056	-2008	1244	11	-41	-79	-672	-5272	16320	-7	-10	18	-9816	6048	12184	17	-8	-20	-16544	2272	-1520	5	-4	15	-2160	-2456	16832	19	-3	8	119	130	5
-10180	-4296	11664	-70	120	-196	-16088	-2052	1404	20	-36	-81	-712	-5128	16240	-3	-15	20	-9832	5920	12264	15	-7	-26	-16424	2336	-1224	6	-7	9	-2104	-2472	16880	20	3	7	120	130	5
-10236	-4248	11548	-135	143	-206	-16084	-2044	1236	19	-40	-99	-736	-5208	16128	-6	-18	23	-10072	6032	12168	9	-9	-21	-16552	2336	-952	7	-6	13	-2208	-2424	16936	22	0	8	118	130	5
-10152	-4216	11604	-126	131	-230	-15996	-1984	1324	-25	-52	-111	-728	-5192	16160	-1	-18	22	-9904	6088	12072	11	-3	-23	-16488	2264	-1456	9	-8	18	-2096	-2560	16888	25	3	7	121	130	5
-10196	-4220	11692	-142	132	-234	-15976	-2064	1308	-22	-55	-104	-600	-5376	16160	-3	-15	23	-9968	6008	11912	12	-7	-22	-16480	2208	-1240	15	-11	18	-1976	-2568	16800	19	5	0	119	130	5
-10204	-4268	11720	-95	159	-215	-16032	-2056	1516	-25	-44	-94	-488	-5424	16144	-5	-12	21	-10016	5928	12280	13	0	-16	-16376	2304	-1008	14	-11	17	-2112	-2616	16680	16	3	0	120	130	5
-10196	-4244	11620	-99	147	-213	-15984	-2132	1384	-8	-34	-88	-632	-5384	16168	-2	-10	17	-9952	5904	12000	13	-4	-19	-16472	2304	-1424	8	-7	14	-2080	-2616	16664	20	-1	-4	120	130	5
-10188	-4252	11616	-61	114	-205	-16024	-2080	1360	39	0	-57	-640	-5200	16160	-1	-10	17	-10000	6024	12144	9	-8	-19	-16472	2344	-1288	5	1	15	-1968	-2616	16680	18	1	0	121	130	5
-10196	-4268	11700	-62	136	-193	-16000	-2036	1376	57	9	-74	-640	-5184	16288	-4	-10	17	-9896	6008	12152	10	-3	-21	-16648	2336	-968	4	0	17	-2168	-2592	16776	21	-2	-1	118	130	5
-10252	-4212	11648	-129	152	-189	-16020	-2036	1348	-5	-23	-49	-624	-5192	16016	-5	-15	20	-9896	6176	12200	19	-3	-21	-16544	2256	-1128	0	-2	11	-2176	-2528	16856	24	1	5	120	130	5
-10208	-4224	11616	-112	127	-207	-16040	-2040	1316	40	-6	-52	-720	-5296	16088	-7	-19	23	-9880	6064	12208	14	-1	-19	-16440	2352	-1280	-1	5	17	-2192	-2584	16832	26	-1	4	119	130	5
-10272	-4268	11616	-124	181	-195	-16044	-2060	1272	2	10	-82	-736	-5296	16232	-1	-14	23	-9968	6032	12112	14	-3	-25	-16464	2352	-1160	7	-2	15	-2248	-2560	16744	26	-4	4	121	130	5
-10232	-4272	11640	-162	146	-234	-16052	-2028	1336	-12	-2	-51	-728	-5224	16280	4	-16	28	-9832	5920	12072	14	-3	-21	-16584	2328	-1128	6	6	17	-2024	-2584	16880	28	-2	5	118	130	5
-10204	-4232	11684	-149	127	-196	-16052	-2068	1276	-2	-15	-63	-624	-5264	16360	7	-15	25	-9904	5944	12216	17	-1	-21	-16584	2312	-1040	10	0	20	-2176	-2448	16664	27	-1	5	120	130	5
-10200	-4232	11640	-126	154	-208	-16028	-2108	1460	21	-56	-76	-792	-5296	15992	12	-18	24	-9920	5904	12416	14	-1	-21	-16424	2352	-1144	9	-3	15	-2104	-2448	16560	26	-5	5	120	130	5
-10200	-4260	11604	-91	127	-215	-16000	-2064	1284	30	5	-124	-656	-5216	16128	2	-13	26	-9864	5976	12224	16	-4	-20	-16416	2328	-1160	10	-2	18	-2288	-2528	16704	22	-4	2	121	130	5
-10212	-4240	11712	-118	150	-194	-15992	-2108	1280	2	-26	-48	-640	-5248	16200	-2	-9	19	-10024	6104	12184	11	-6	-19	-16480	2472	-1208	10	-2	17	-2296	-2600	16832	26	-4	6	119	130	5
-10204	-4260	11692	-90	147	-183	-15976	-2104	1196	12	-25	-36	-584	-5128	16064	-5	-11	18	-9960	6000	11992	11	-3	-23	-16592	2248	-1264	7	-4	15	-2080	-2480	16968	19	-4	4	119	130	5
-10224	-4268	11680	-100	137	-224	-16068	-2084	1368	10	-30	-53	-720	-5200	16096	-5	-12	19	-10000	6000	12336	9	-6	-28	-16424	2240	-1368	4	-5	16	-2160	-2672	16784	22	-3	5	119	130	5
-10204	-4232	11700	-105	132	-205	-16032	-2028	1372	6	-47	-101	-672	-5184	16016	-1	-17	18	-9864	5920	12240	10	-6	-21	-16520	2312	-1264	6	-4	17	-2096	-2544	16568	21	-1	6	120	130	5
-10240	-4260	11600	-119	122	-176	-16080	-2080	1384	-42	-27	-81	-616	-5256	16120	-3	-14	26	-9856	6024	12272	10	-6	-22	-16568	2488	-1432	9	-7	17	-2144	-2520	16936	16	3	-1	121	130	5
-10232	-4316	11584	-104	115	-218	-15992	-2100	1272	-36	-57	-66	-672	-5136	16104	0	-18	18	-10024	5944	12280	12	-5	-25	-16496	2280	-1192	9	-8	20	-2176	-2552	16912	19	0	2	119	130	5
-10172	-4180	11556	-121	183	-211	-16016	-2136	1404	25	-42	-59	-664	-5112	16272	3	-11	16	-9888	6040	12048	11	-10	-24	-16616	2352	-1168	13	-12	18	-2176	-2560	16688	20	2	-1	120	130	5
-10204	-4232	11584	-66	154	-210	-16040	-2052	1360	56	-27	-71	-608	-5176	15888	2	-14	20	-9864	5888	12248	14	-8	-22	-16536	2424	-1224	10	-4	18	-2200	-2656	16840	18	0	4	120	130	5
-10236	-4236	11584	-90	111	-244	-16056	-2120	1352	47	-39	-78	-512	-5192	16088	1	-12	22	-9888	5872	12096	11	-8	-17	-16488	2304	-1248	11	-8	16	-2168	-2520	16880	17	1	0	118	130	5
-10172	-4244	11688	-90	123	-180	-16036	-2032	1400	12	-33	-91	-504	-5288	16424	-1	-14	21	-9856	6008	12080	15	-2	-24	-16496	2312	-1192	6	-5	14	-2040	-2576	16704	20	3	0	119	130	5
-10248	-4248	11616	-125	143	-201	-16060	-2156	1296	1	2	-72	-616	-5296	16200	-5	-14	20	-9880	6064	12304	12	-1	-21	-16408	2408	-1328	3	2	15	-2104	-2536	16544	23	-2	2	118	130	5
-10180	-4256	11616	-103	139	-197	-16032	-2044	1268	25	-2	-66	-720	-5280	16240	-4	-16	22	-9952	5968	12024	15	-6	-25	-16512	2312	-1208	5	-1	19	-2168	-2688	16552	20	-4	2	120	130	5
