#Activity	sitting 
#ActivityID	5 
#Date 09-09-17-27
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-12396	-56	10168	-142	159	-239	-14060	-656	-7844	-74	-73	-268	-1644	-2088	16612	-77	-141	218	-13344	3372	9292	121	-81	-169	-14576	-1096	-7588	77	-51	-56	-1552	2612	16800	58	40	198	126	127	5
-12492	-120	10096	-98	164	-218	-14240	-816	-7832	6	-46	-227	-1692	-2164	16624	-109	-183	249	-13404	3452	9276	122	-82	-218	-14556	-1180	-7504	112	51	-41	-1536	2556	16904	77	35	202	126	128	5
-12504	-108	10144	-100	147	-229	-14200	-852	-7860	30	-18	-234	-1768	-2196	16652	-88	-162	308	-13440	3448	9360	83	-68	-156	-14548	-1128	-7588	96	59	-31	-1540	2540	16848	87	5	250	126	128	5
-12452	-32	10172	-100	187	-224	-14212	-788	-7880	17	21	-208	-1776	-2288	16716	-17	-147	337	-13304	3448	9240	97	-51	-209	-14512	-1176	-7704	57	122	-48	-1584	2448	16964	108	50	242	126	127	5
-12528	-92	10172	-149	171	-222	-14192	-888	-7952	-12	-1	-235	-1848	-2276	16656	-10	-169	331	-13452	3380	9316	84	-31	-209	-14516	-1232	-7796	33	118	11	-1756	2532	16948	85	26	219	126	128	5
-12448	-108	10076	-91	174	-190	-14148	-916	-8008	-43	11	-172	-1920	-2364	16668	63	-164	335	-13344	3384	9272	79	35	-186	-14536	-1196	-7708	5	132	14	-1820	2468	16876	142	75	199	126	128	5
-12416	-100	10220	-103	176	-210	-14152	-868	-8036	-56	54	-135	-1908	-2232	16680	114	-183	267	-13396	3420	9284	56	-3	-160	-14536	-1276	-7800	-12	118	48	-1880	2472	16900	172	-1	191	126	127	5
-12464	-164	10112	-77	146	-188	-14152	-860	-7968	-78	14	-115	-1916	-2288	16696	75	-162	266	-13404	3396	9464	97	44	-149	-14488	-1304	-7824	29	79	82	-1860	2512	16960	228	-29	136	126	128	5
-12496	-156	10148	-98	159	-181	-14156	-852	-8004	-52	-1	-50	-1968	-2212	16792	39	-155	238	-13332	3368	9236	100	40	-137	-14452	-1300	-7836	51	31	136	-1896	2536	16924	270	-7	93	126	127	5
-12480	-124	10188	-101	142	-177	-14116	-812	-7992	-10	-10	-27	-1964	-2240	16708	89	-99	176	-13424	3416	9300	79	-5	-133	-14528	-1208	-7820	39	-16	193	-1904	2648	16872	275	-14	36	126	127	5
-12484	-84	10008	-80	126	-188	-14140	-804	-8044	-8	-23	-29	-1992	-2144	16712	124	-128	185	-13336	3404	9256	104	36	-106	-14492	-1152	-7988	37	-31	189	-1904	2560	16924	239	-39	27	126	127	5
-12472	-48	10208	-60	144	-157	-14112	-760	-8008	-10	-53	-24	-1920	-2168	16700	57	-104	166	-13420	3424	9236	124	-24	-126	-14460	-1228	-7776	33	-88	232	-1824	2656	16860	225	-19	-22	127	127	5
-12532	-68	10180	-78	125	-169	-14212	-740	-8004	8	-49	-13	-2040	-2060	16744	51	-129	111	-13392	3396	9112	120	-2	-92	-14576	-1176	-7844	86	-116	237	-1736	2696	16912	248	-68	-7	126	127	5
-12420	-124	10136	-118	131	-204	-14196	-728	-7976	71	-55	-41	-1860	-2056	16752	25	-128	136	-13380	3360	9328	126	-35	-80	-14540	-1208	-7724	87	-131	243	-1752	2764	16880	257	-13	-23	126	127	5
-12456	-52	10052	-89	103	-210	-14116	-704	-8012	31	-60	-40	-1844	-2092	16740	16	-120	137	-13372	3424	9300	130	-14	-90	-14508	-1036	-7840	86	-96	225	-1628	2736	16924	206	-30	-28	126	127	5
-12484	-104	10144	-88	116	-179	-14156	-688	-8016	21	-31	-41	-1896	-2020	16672	4	-129	102	-13384	3412	9300	109	-4	-110	-14604	-1052	-7740	46	-36	211	-1624	2836	16896	192	-9	-21	126	127	5
-12464	-72	10124	-122	149	-187	-14124	-616	-7952	44	-36	-85	-1844	-2016	16652	5	-115	162	-13368	3440	9316	153	-47	-104	-14608	-1060	-7808	59	-41	184	-1672	2772	16860	169	-2	-4	126	127	5
-12412	-48	10144	-85	124	-189	-14156	-680	-7964	-12	-46	-92	-1864	-2060	16756	-9	-142	198	-13412	3448	9240	120	-28	-134	-14540	-1136	-7736	35	-38	160	-1608	2784	16824	136	31	30	126	127	5
-12420	-108	10148	-116	128	-218	-14204	-808	-7984	15	-33	-98	-1852	-2032	16744	14	-160	208	-13428	3432	9280	117	-27	-140	-14504	-1064	-7648	90	-36	137	-1684	2824	16772	148	34	52	126	127	5
-12484	-112	10100	-130	170	-195	-14172	-780	-7892	27	8	-129	-1864	-2092	16716	-8	-132	234	-13344	3432	9252	118	-47	-148	-14504	-1108	-7688	94	-12	105	-1708	2684	16804	187	32	57	126	128	5
-12504	-140	10128	-118	166	-202	-14136	-776	-8036	12	30	-156	-1884	-2152	16612	-23	-148	205	-13348	3412	9220	98	-44	-155	-14540	-1080	-7736	77	12	74	-1684	2664	16832	166	16	120	126	128	5
-12476	-108	10168	-101	190	-208	-14148	-768	-8016	28	27	-86	-1796	-2112	16688	9	-120	197	-13436	3436	9328	144	-57	-131	-14520	-1140	-7764	59	6	114	-1688	2736	16912	144	24	86	126	127	5
-12460	-88	10080	-82	166	-207	-14140	-720	-7932	30	21	-101	-1908	-2184	16764	-4	-143	183	-13404	3412	9296	113	-41	-158	-14548	-1128	-7932	54	20	98	-1744	2720	16928	140	18	38	126	128	5
-12432	-72	10084	-101	162	-190	-14128	-740	-8060	-6	39	-116	-1956	-2244	16704	-32	-125	179	-13352	3392	9400	125	8	-137	-14608	-1204	-7780	89	17	116	-1760	2608	16940	129	28	44	126	127	5
-12476	-108	10120	-86	128	-209	-14196	-840	-8092	-8	34	-136	-1988	-2228	16652	-28	-127	150	-13372	3396	9300	108	-47	-154	-14520	-1192	-7828	65	-7	136	-1692	2652	16908	152	-8	32	126	127	5
-12432	-96	10140	-81	138	-160	-14192	-844	-7880	34	-48	-60	-1920	-2220	16664	-13	-141	162	-13400	3424	9292	109	-53	-146	-14560	-1208	-7880	75	-20	163	-1804	2652	16980	169	-2	24	126	127	5
-12536	-84	10080	-103	128	-200	-14112	-864	-7928	42	2	-86	-1956	-2264	16804	17	-131	115	-13360	3468	9308	110	-41	-173	-14488	-1156	-7652	75	28	129	-1796	2596	16824	195	2	40	126	127	5
-12456	-84	10148	-109	126	-192	-14164	-884	-7996	71	-5	-40	-1924	-2244	16640	23	-119	135	-13400	3412	9260	133	-43	-124	-14508	-1208	-7804	57	-13	154	-1760	2616	16856	173	-32	17	126	127	5
-12492	-92	10036	-75	140	-190	-14148	-772	-8048	60	-20	-22	-1832	-2092	16664	44	-113	132	-13448	3472	9412	107	-33	-126	-14568	-1140	-7788	44	-21	180	-1724	2608	16896	191	-14	15	126	127	5
-12480	-140	10152	-78	150	-192	-14132	-720	-8028	28	-13	-71	-1880	-2160	16644	36	-103	164	-13400	3384	9244	118	-64	-149	-14512	-1200	-7760	60	-27	209	-1768	2612	16932	191	10	23	126	128	5
-12424	-68	10220	-92	156	-180	-14120	-804	-7888	-7	-6	-38	-1904	-2208	16708	-10	-123	163	-13352	3420	9280	130	4	-138	-14528	-1112	-7808	85	-28	206	-1756	2632	16828	193	-18	5	126	127	5
-12444	-140	10052	-79	129	-201	-14180	-864	-7880	40	-28	3	-1868	-2220	16704	-3	-84	165	-13384	3396	9244	129	-7	-95	-14544	-1244	-7796	66	-37	197	-1692	2588	16848	216	-18	5	126	127	5
-12472	-144	10176	-132	155	-177	-14136	-796	-7896	47	-11	-38	-1896	-2164	16672	37	-113	168	-13340	3368	9220	129	30	-143	-14500	-1164	-7836	81	-27	208	-1660	2604	16948	237	-30	22	126	127	5
-12444	-64	10148	-84	147	-189	-14168	-816	-8004	2	12	-38	-1920	-2152	16688	43	-132	148	-13320	3420	9192	99	5	-123	-14484	-1156	-7824	87	-28	211	-1680	2640	16916	261	-54	-16	126	128	5
-12272	-100	10116	-103	166	-194	-14152	-720	-8028	-36	-45	-44	-1896	-2180	16656	64	-85	143	-13484	3384	9244	116	35	-97	-14512	-1140	-7708	40	-46	218	-1652	2660	16888	268	-43	48	126	127	5
-12644	-136	10112	-98	92	-183	-14108	-780	-7912	43	1	-44	-1876	-2176	16796	57	-179	201	-13372	3480	9388	130	-17	-87	-14540	-1104	-7736	37	-1	191	-1656	2704	16932	258	-13	7	126	127	5
-12500	-136	10100	-80	186	-189	-14268	-732	-8008	1	-4	-20	-1884	-2196	16856	78	-119	211	-13400	3392	9268	143	-32	-111	-14520	-1124	-7848	13	-8	181	-1668	2740	16944	255	40	44	126	127	5
-12492	-80	10128	-113	166	-156	-14184	-772	-8016	4	-23	-29	-1904	-2148	16832	89	-91	192	-13420	3440	9244	133	-37	-104	-14520	-1184	-7772	68	-10	244	-1688	2624	16824	204	-40	27	126	127	5
-12360	-76	10168	-110	172	-168	-14160	-752	-7908	6	-48	-80	-1916	-2064	16620	70	-81	174	-13572	3372	9356	125	-27	-98	-14516	-1092	-7952	90	6	220	-1696	2680	16868	220	-16	39	126	127	5
-12400	-72	10096	-63	143	-174	-14100	-784	-8020	70	-35	-57	-1916	-2088	16660	50	-115	181	-13344	3304	9356	127	-19	-120	-14500	-1112	-7648	39	-27	214	-1736	2684	16816	257	-39	29	127	127	5
-12512	-136	10152	-54	153	-197	-14168	-720	-8100	24	-25	-73	-1960	-2116	16648	34	-101	177	-13360	3468	9296	113	-14	-124	-14484	-1132	-7964	38	-20	177	-1760	2664	16948	251	-29	34	127	127	5
