#Activity	sitting 
#ActivityID	5 
#Date 10-21-15-24
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-5752	-5000	14708	100	-62	-145	-15588	568	-4676	4	-43	-31	-2240	-64	16880	21	-5	2	-7872	4088	13300	-79	134	-155	-15888	2580	-4512	106	-36	177	-2604	-1132	16624	40	-126	197	127	121	5
-5796	-5016	14728	120	-51	-114	-15672	564	-4612	-19	-77	-69	-2408	-72	16968	24	-4	7	-7900	4128	13260	-50	162	-188	-15968	2524	-4312	98	-30	136	-2560	-1140	16668	43	-104	211	127	121	5
-5684	-5020	14848	114	-46	-132	-15632	580	-4580	-30	-104	-67	-2416	-120	16824	29	-2	4	-7832	4084	13320	-78	161	-161	-15900	2564	-4308	78	-9	135	-2584	-1124	16584	41	-126	230	127	121	5
-5756	-5004	14748	125	-34	-87	-15616	528	-4628	-49	-46	-62	-2280	-72	16840	27	-1	7	-7892	4128	13300	-69	142	-200	-15900	2544	-4452	103	-2	166	-2588	-1128	16544	33	-149	208	127	121	5
-5720	-4984	14816	120	-34	-94	-15604	532	-4640	-36	-65	-66	-2496	-40	16992	28	-6	3	-7892	4108	13296	-117	115	-171	-15916	2608	-4356	96	8	135	-2596	-1104	16704	63	-128	200	126	121	5
-5780	-5032	14876	106	-97	-101	-15576	540	-4604	2	-84	-42	-2416	-48	16912	28	-1	5	-7888	4096	13300	-76	165	-175	-15964	2680	-4340	76	17	130	-2592	-1120	16604	49	-152	186	126	121	5
-5768	-5032	14868	109	-54	-131	-15652	572	-4732	-26	-52	-40	-2400	-40	17000	25	-4	2	-7876	4112	13208	-97	155	-152	-15988	2520	-4428	88	-15	121	-2568	-1124	16604	24	-136	245	127	121	5
-5728	-5036	14820	121	-96	-103	-15588	592	-4652	-20	-48	-53	-2328	0	16936	24	-3	4	-7856	4148	13268	-93	163	-164	-15916	2620	-4452	92	-18	94	-2632	-1104	16660	31	-124	220	126	121	5
-5804	-5012	14748	90	-26	-134	-15636	512	-4664	-9	-63	-63	-2344	-120	17144	21	-1	0	-7892	4112	13304	-85	134	-211	-15916	2572	-4444	73	-12	134	-2656	-1152	16592	18	-109	218	126	121	5
-5704	-5008	14760	119	-42	-128	-15580	568	-4564	4	-55	-67	-2296	-8	17064	19	-4	0	-7920	4128	13424	-130	152	-187	-15888	2576	-4476	72	-38	99	-2612	-1188	16660	13	-112	177	126	121	5
-5780	-4980	14780	88	-49	-170	-15624	524	-4640	-42	-88	-91	-2544	112	16952	21	-1	2	-7868	4092	13176	-104	136	-186	-15936	2592	-4492	68	4	138	-2592	-1144	16684	41	-129	243	126	121	5
-5756	-4964	14828	88	-70	-128	-15616	548	-4760	-8	-60	-52	-2408	-96	16936	25	-6	0	-7888	4100	13208	-99	132	-167	-15936	2548	-4428	62	27	146	-2636	-1152	16776	14	-126	215	127	121	5
-5796	-4964	14788	103	-37	-134	-15600	588	-4640	12	-58	-103	-2376	-208	16952	26	-2	2	-7812	4100	13216	-101	143	-171	-15896	2528	-4320	96	-15	128	-2584	-1156	16636	7	-113	204	126	121	5
-5732	-4968	14816	106	-70	-121	-15596	512	-4592	-4	-52	-68	-2544	-48	16952	24	1	7	-7876	4152	13232	-104	137	-172	-15944	2556	-4400	63	0	120	-2592	-1176	16648	38	-145	170	126	121	5
-5664	-5000	14800	139	-91	-98	-15612	560	-4520	-8	-57	-98	-2384	-128	16960	25	1	2	-7916	4096	13308	-87	147	-175	-15880	2564	-4476	116	-40	135	-2592	-1124	16524	13	-137	193	126	121	5
