#Activity	standing 
#ActivityID	8 
#Date 09-27-15-51
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-8732	-2836	13912	120	-48	-172	-15580	2200	-4404	125	-1	4	-16360	-772	344	145	-117	214	-7816	4124	13472	-72	189	-243	-16184	-360	-4120	71	-4	129	-16464	516	332	253	-40	34	126	127	8
-8800	-2908	13904	151	-53	-159	-15540	2236	-4580	63	24	-3	-16356	-732	236	30	-125	207	-7844	4092	13388	-91	130	-222	-16244	-252	-4016	174	19	157	-16392	600	592	329	33	13	123	127	8
-8744	-2896	13932	145	-35	-103	-15524	2232	-4416	33	-30	-27	-16312	-812	328	10	-141	263	-7800	4136	13268	-89	160	-183	-16144	-288	-3932	219	-34	155	-16428	628	632	345	13	24	128	127	8
-8800	-2904	13900	126	-71	-152	-15600	2236	-4416	21	-27	-28	-16288	-744	496	67	-75	244	-7816	4092	13288	-82	155	-239	-16144	-180	-3924	243	20	162	-16380	600	720	336	1	38	125	127	8
-8824	-2856	13992	120	-105	-142	-15572	2264	-4408	47	-23	-23	-16364	-748	412	-4	-69	222	-7780	4216	13448	-114	155	-233	-16140	-236	-3980	136	91	150	-16412	688	636	248	-86	44	127	127	8
-8784	-2916	13952	112	-69	-156	-15532	2228	-4536	27	-48	-62	-16308	-756	488	-24	-118	227	-7824	4152	13372	-89	192	-221	-16164	-300	-4084	-23	78	130	-16424	628	352	191	-43	4	126	127	8
-8828	-2844	14004	106	-26	-157	-15536	2208	-4316	-40	-41	-38	-16352	-820	380	46	-75	222	-7780	4056	13308	-67	179	-243	-16132	-356	-4144	-38	36	127	-16300	520	416	163	-34	19	129	127	8
-8768	-2932	13880	129	1	-121	-15564	2264	-4496	-99	-57	-20	-16348	-704	280	-64	-103	253	-7832	4108	13468	-94	172	-256	-16192	-264	-4168	-20	-12	118	-16428	616	284	163	32	-13	127	127	8
-8804	-2840	13984	108	-85	-143	-15548	2316	-4440	-75	-93	-71	-16300	-760	528	-39	-124	246	-7856	4064	13340	-80	156	-189	-16180	-176	-4156	8	-33	135	-16344	604	468	136	57	-17	129	127	8
-8732	-2944	13944	129	-72	-148	-15504	2180	-4464	-126	-84	-46	-16352	-764	272	-68	-190	251	-7820	4208	13344	-64	165	-215	-16128	-240	-4068	45	-59	147	-16452	636	640	130	-2	29	129	127	8
-8720	-2896	14020	90	-99	-175	-15564	2196	-4340	-62	-92	-54	-16280	-824	616	-53	-160	212	-7776	4216	13248	-53	146	-221	-16188	-220	-3928	95	-47	107	-16424	608	516	163	-43	23	128	127	8
-8764	-2908	13864	87	-59	-183	-15532	2212	-4368	-67	-121	-40	-16456	-952	1456	71	-345	287	-7900	4128	13300	-107	136	-229	-16256	-224	-4124	60	-24	129	-16344	548	612	166	-36	45	127	127	8
-8808	-2900	13996	53	-51	-151	-15540	2200	-4356	-8	-105	-17	-16280	-780	540	84	-128	230	-7816	4100	13376	-99	139	-214	-16156	-348	-4020	36	-57	98	-16384	460	408	208	-36	21	124	127	8
-8756	-2932	14040	119	-56	-164	-15548	2228	-4296	-37	-92	-47	-16372	-824	556	-37	-124	240	-7828	4092	13344	-104	97	-192	-16200	-296	-4148	116	-79	135	-16388	536	480	232	1	28	127	127	8
-8804	-2876	14012	97	-35	-141	-15564	2192	-4352	38	-70	6	-16296	-816	568	117	-219	202	-7788	4144	13308	-75	178	-193	-16184	-224	-3928	100	-71	155	-16392	684	564	223	-21	45	130	127	8
-8744	-2916	13972	126	-73	-114	-15636	2168	-4340	49	-17	-22	-16272	-800	572	85	-186	190	-7860	4140	13456	-78	163	-243	-16140	-216	-3936	71	-80	159	-16420	588	600	228	-9	40	124	127	8
