#Activity	standing 
#ActivityID	8 
#Date 10-26-17-38
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-7144	-1788	13728	-12	14	-21	-15768	-432	-3736	-18	-15	-2	-16064	552	-1720	-26	-7	23	-6432	4976	14544	6	-10	-34	-16504	-528	-2808	-45	19	29	-16128	-448	-768	37	19	23	126	127	8
-7176	-1668	13748	-17	17	-20	-15904	-376	-3512	-10	-10	-1	-16248	472	-1680	-22	-6	29	-6408	4808	14312	8	-18	-25	-16584	-512	-3088	-21	0	30	-16480	-536	-1032	55	22	20	122	127	8
-7216	-1668	13676	-17	15	-20	-15800	-488	-3528	-16	-17	4	-16072	664	-1760	-2	-2	35	-6224	4960	14376	14	-17	-26	-16640	-552	-2800	2	-9	29	-16344	-384	-768	35	25	16	120	126	8
-7148	-1704	13736	-16	17	-24	-15816	-376	-3872	-16	-20	-1	-16216	640	-1520	31	2	38	-6216	4888	14584	20	-11	-23	-16512	-432	-2936	14	-9	30	-16152	-384	-728	9	27	7	123	127	8
-7260	-1680	13728	-17	18	-18	-15888	-496	-3376	-10	-21	1	-16440	560	-1352	46	-4	41	-6240	5192	14456	22	-17	-23	-16416	-464	-2584	24	-5	29	-16624	-336	-376	-2	24	6	123	127	8
-7148	-1752	13732	-16	16	-20	-15728	-432	-3440	-5	-12	-2	-16320	456	-1200	20	-27	36	-6088	5144	14568	19	-13	-26	-16408	-208	-2696	10	4	33	-16640	-336	-272	-11	-1	8	121	126	8
-7188	-1772	13776	-7	19	-26	-15912	-520	-3376	7	3	1	-16248	520	-1232	2	-33	27	-6168	5056	14264	17	-10	-27	-16520	-368	-2600	-25	5	31	-16344	-472	-152	6	-15	13	124	129	8
-7132	-1832	13800	-5	12	-16	-15784	-392	-3496	8	-2	4	-16344	760	-1368	-22	-43	30	-6320	5064	14640	15	-17	-30	-16360	-512	-2984	-44	12	28	-16120	-608	-680	24	-18	11	125	129	8
-7164	-1700	13712	-3	15	-15	-15968	-472	-3896	6	3	4	-16072	928	-2000	-8	-38	12	-6360	5008	14520	19	-15	-26	-16640	-344	-2992	-31	0	28	-16144	-416	-672	43	1	9	122	127	8
-7164	-1692	13752	0	15	-16	-15792	-280	-4008	-9	-8	11	-16248	744	-1936	-38	-11	14	-6344	4984	14392	15	-11	-20	-16640	-600	-3168	-3	-7	32	-16440	-304	-816	28	23	9	118	126	8
-7232	-1680	13672	-8	11	-17	-15992	-352	-3784	-28	-19	-1	-16216	880	-1752	-31	-12	27	-6336	5040	14400	22	-11	-22	-16480	-296	-2896	24	-12	30	-16568	-552	-304	10	24	7	122	127	8
-7168	-1600	13724	-15	17	-20	-15888	-224	-3872	-23	-30	-3	-16208	936	-1696	-11	-5	28	-6288	5168	14592	25	-12	-23	-16480	-448	-2768	23	-15	30	-16352	-496	-208	21	23	9	120	126	8
-7176	-1676	13720	-20	21	-25	-15848	-480	-3720	-25	-29	5	-16312	736	-1576	-14	-2	26	-6248	4976	14504	28	-7	-23	-16504	-296	-2560	15	-4	31	-16520	-344	-136	28	7	12	119	127	8
-7260	-1652	13700	-16	23	-24	-15800	-232	-3544	-13	-27	9	-16368	552	-1456	-4	-13	26	-6208	5064	14416	23	-7	-21	-16520	-272	-2488	7	1	28	-16280	-360	-352	30	-5	8	120	128	8
-7160	-1868	13740	-13	20	-23	-15784	-408	-3656	-15	-21	0	-16488	712	-1248	9	-27	27	-6432	5120	14608	19	-9	-26	-16440	-368	-2944	-11	-4	27	-16192	-224	-512	41	-6	12	125	128	8
-7192	-1656	13692	-12	19	-21	-15888	-496	-3496	-16	-15	2	-16152	656	-1304	1	-33	24	-6288	5016	14256	19	-12	-22	-16552	-248	-2752	-16	1	27	-16272	-248	-1176	28	-13	12	120	129	8
-7176	-1764	13648	-9	19	-22	-15808	-328	-3592	-14	-11	-9	-16216	696	-1512	-11	-32	25	-6272	4928	14504	17	-15	-23	-16424	-488	-2768	4	-8	30	-16192	-576	-560	5	8	4	122	123	8
-7132	-1732	13748	-5	19	-19	-16048	-360	-3744	-3	-17	-7	-16128	904	-1680	-12	-26	33	-6288	4960	14576	24	-14	-20	-16456	-352	-2816	17	-7	27	-16104	-648	-744	16	1	-4	120	126	8
-7252	-1500	13772	-11	21	-21	-15936	-312	-3808	-3	-25	-4	-16096	848	-1728	-3	-8	26	-6288	5168	14664	26	-14	-18	-16496	-328	-2720	16	-7	26	-16512	-256	-504	23	0	6	122	134	8
-7176	-1608	13700	-12	20	-21	-15816	-264	-3752	-30	-31	-1	-16400	920	-1792	-2	-8	16	-6200	5200	14600	20	-17	-25	-16456	-16	-2760	-10	-8	27	-16376	-176	-464	22	-1	1	118	126	8
