#Activity	sitting 
#ActivityID	5 
#Date 08-18-11-49
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-10096	-3084	12940	181	-27	-138	-12792	0	-10264	-10	9	-35	-5096	-2156	15828	39	-98	173	-9704	3696	12192	-10	17	-26	-12720	3792	-10032	13	-3	16	-4896	2224	16152	16	3	4	126	121	5
-10160	-3040	12896	152	0	-148	-12772	160	-10200	-49	-18	-27	-5088	-2216	15836	58	-89	169	-9528	3712	12216	-12	16	-28	-12800	3688	-9760	10	-4	13	-4728	2256	16248	21	1	3	126	121	5
-10196	-3132	12892	170	-19	-140	-12808	56	-10292	-49	-14	-20	-5128	-2196	15756	69	-110	161	-9712	3840	12328	-11	15	-24	-12592	3720	-9888	2	0	12	-4800	2184	16200	23	-2	8	126	122	5
-10072	-3028	12880	152	23	-151	-12776	108	-10228	-3	-67	-47	-5124	-2176	15824	32	-138	179	-9656	3632	12416	-14	14	-25	-12880	3776	-10088	6	-4	12	-4648	2288	16032	21	1	5	126	123	5
-10124	-3048	12860	165	-15	-133	-12792	136	-10256	41	-63	0	-5004	-2116	15696	-7	-110	158	-9552	3752	12112	-13	11	-28	-12800	3896	-10080	10	-8	12	-4784	2392	16272	14	3	6	126	124	5
-10084	-3040	12864	127	-31	-152	-12840	80	-10180	99	-128	-19	-5112	-2096	15812	4	-126	144	-9600	3656	12384	-9	15	-28	-12832	3808	-9896	14	-10	8	-4848	2360	16192	16	0	7	126	124	5
-10104	-3112	12888	125	-1	-140	-12796	152	-10224	57	-86	-43	-5044	-2096	15676	-10	-110	129	-9552	3688	12640	-10	12	-27	-12752	3760	-10040	13	-7	5	-4760	2400	15840	18	-1	5	126	123	5
-10172	-3080	12884	142	12	-128	-12828	160	-10140	25	-72	-74	-4936	-2060	15920	-39	-153	118	-9624	3816	12520	-11	11	-29	-12824	3752	-9816	11	-9	8	-4800	2168	16192	21	3	4	126	123	5
-10072	-3000	12960	149	-10	-147	-12872	116	-10348	14	-48	-70	-5016	-2116	15816	-48	-137	129	-9672	3632	12176	-10	10	-26	-12768	3632	-9904	15	-10	10	-4896	2216	16120	23	2	7	126	124	5
-10108	-3164	12852	131	12	-118	-12864	116	-10160	-56	-59	-75	-4948	-2188	15848	-45	-108	139	-9544	3592	12312	-14	10	-26	-12848	3664	-9776	13	-8	11	-4760	2176	16200	21	6	3	126	124	5
-10140	-3092	12744	95	28	-147	-12848	64	-10236	-10	-34	-43	-4964	-2192	15892	-26	-96	179	-9600	3856	12400	-8	10	-29	-12936	3744	-9720	10	-11	15	-4904	1960	15864	26	3	0	126	125	5
-10104	-3060	12784	112	50	-148	-12876	92	-10224	13	-64	-99	-4912	-2188	15856	-14	-98	156	-9664	3576	12592	-9	12	-26	-12864	3704	-9736	10	-10	13	-4656	2040	16088	30	7	3	126	127	5
-10100	-3048	12944	136	70	-148	-12912	12	-10208	-8	-51	-74	-4920	-2264	15676	29	-128	177	-9488	3600	12592	-11	18	-26	-12864	3712	-10016	2	0	14	-4608	2128	15864	19	-1	0	126	127	5
-10128	-3040	12928	121	78	-110	-12856	140	-10280	21	-1	-114	-4884	-2268	15764	38	-61	205	-9584	3648	12432	-9	23	-27	-12776	3616	-9928	9	5	19	-4792	2088	16144	18	0	-9	126	126	5
-10184	-3120	12884	115	60	-125	-12848	104	-10160	10	16	-53	-4996	-2272	15792	51	-44	228	-9632	3696	12408	-11	28	-31	-12928	3728	-10120	8	4	22	-4776	2144	16048	20	4	0	126	128	5
-10176	-3048	12864	151	49	-145	-12876	44	-10212	-17	67	-70	-5016	-2240	15816	55	-99	211	-9704	3824	12304	-7	26	-33	-12888	3632	-10120	3	4	23	-4736	2288	16032	17	2	-1	126	129	5
-10084	-3144	12888	145	41	-120	-12808	44	-10312	-47	42	-62	-5088	-2248	15768	69	-144	192	-9696	3824	12408	-7	19	-28	-12760	3688	-10120	1	1	19	-4760	2144	16072	21	1	0	126	128	5
-10192	-3108	12760	139	40	-96	-12800	40	-10344	-68	64	-14	-5108	-2352	15840	67	-104	189	-9640	3752	12592	-8	24	-29	-12864	3752	-9992	8	-2	20	-4928	2280	16096	26	0	2	126	128	5
-10092	-3080	12840	159	36	-118	-12788	28	-10204	-14	26	5	-5104	-2248	15772	78	-77	188	-9664	3672	12576	-5	19	-30	-12832	3672	-10080	13	-4	19	-5008	2408	16152	29	1	5	126	127	5
-10096	-3044	12876	149	17	-123	-12792	28	-10272	38	-40	-8	-5188	-2196	15800	72	-58	206	-9496	3696	12464	-12	23	-28	-12616	3952	-9920	5	-4	14	-4792	2216	16336	26	1	5	126	127	5
