#Activity	sitting in car 
#ActivityID	12 
#Date 09-19-15-41
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-2736	-10784	12268	17	-12	-17	-11024	-10664	5096	-17	-9	-12	112	-5528	15800	31	-1	19	3024	8800	13088	-12	18	-22	-11152	8048	9904	12	-5	21	-920	3288	16712	15	-15	16	127	138	12
-2768	-10540	12308	-4	-12	-30	-11072	-10496	5192	4	-8	-5	40	-5856	16120	36	-4	13	3104	8952	13272	5	9	-20	-10944	7848	9768	28	-12	18	-1080	3432	16400	17	-12	17	127	138	12
-2912	-11160	12056	1	-15	-26	-10848	-10944	4992	0	-1	2	160	-5584	16096	43	-11	9	3216	9176	13008	-1	15	-15	-11320	8224	9936	28	-16	22	-1032	3152	16424	5	-21	12	127	138	12
-2724	-10816	12112	20	-13	-15	-10920	-10640	5352	6	-5	-5	208	-5560	16104	25	-3	6	3200	8960	13032	-1	13	-21	-10984	8032	9808	8	-5	23	-976	3352	16608	1	-14	6	127	138	12
-2820	-10824	12200	6	-13	-18	-10984	-10536	5040	19	-3	-2	96	-5616	16128	27	2	4	3200	9272	12928	3	15	-22	-11128	8040	9936	24	-4	20	-824	3384	16816	4	-18	8	126	138	12
-2924	-11120	12120	24	-14	-19	-11024	-10664	5152	0	-2	-3	-96	-5560	15968	20	-4	4	3352	9112	13072	-6	26	-21	-11256	8224	9944	9	-3	23	-1080	3312	16856	-10	-24	9	125	139	12
-2780	-10560	12404	14	-8	-17	-11016	-10432	5016	-2	-2	1	80	-5664	16168	19	3	7	3048	8888	13112	6	20	-24	-10960	8080	9928	-2	-2	21	-944	3344	16368	2	-15	13	126	139	12
-2852	-10820	12248	-2	-14	-24	-11000	-10400	5048	2	2	8	128	-5512	16216	30	-7	3	3400	9376	12944	3	22	-25	-11088	8080	9936	20	-2	15	-1040	3248	16576	5	-24	21	126	139	12
-2900	-11048	12220	7	-5	-15	-10960	-10736	5128	-13	-1	2	-128	-5456	16016	26	-11	12	3200	9088	12896	-12	24	-27	-11152	8224	9760	28	-6	16	-992	3368	16696	2	-19	17	126	138	12
-2792	-10536	12368	2	-11	-19	-10920	-10560	5088	10	-2	-7	160	-5584	15928	23	-2	6	3208	9000	13144	-8	16	-29	-10952	7968	9896	-7	3	22	-864	3328	16584	8	-13	22	127	138	12
-2912	-11028	12084	-2	-13	-24	-11144	-10488	5096	11	5	-5	-72	-5584	16208	33	-3	7	3208	9280	13024	-16	15	-30	-11176	8128	9792	18	0	17	-1088	3296	16528	3	-19	20	126	137	12
-2836	-10876	12164	15	-14	-16	-11120	-10776	5120	-2	-5	-6	-48	-5416	16104	25	-3	9	3064	9000	13104	-11	13	-24	-11112	8048	10048	8	-4	17	-1016	3328	16672	4	-17	12	125	137	12
-2836	-10520	12224	1	-15	-27	-11008	-10352	5120	13	-4	-10	16	-5656	16008	28	4	2	3104	9056	13072	-4	4	-22	-11112	7920	9712	18	-14	12	-1088	3376	16568	8	-15	14	126	138	12
-2948	-11124	12076	6	-16	-26	-11000	-10456	4920	-10	-3	-7	24	-5392	16296	32	3	7	3096	9368	12944	1	7	-19	-11160	8192	9968	34	-12	15	-952	3320	16600	-2	-20	16	126	138	12
-2792	-10776	12156	22	-11	-23	-11032	-10592	5256	-21	-9	-12	96	-5376	16160	14	3	8	3168	8920	13016	-7	10	-16	-11168	8104	9928	18	-10	15	-1040	3224	16512	4	-20	14	126	139	12
-2796	-10712	12316	5	-12	-27	-10912	-10456	5040	0	-7	-2	160	-5560	16144	22	0	-1	3224	8904	13152	0	3	-18	-11240	8056	10088	43	-10	13	-952	3168	16608	7	-18	12	126	139	12
-2940	-11176	12128	15	-19	-26	-10992	-10864	5192	-6	-4	-7	8	-5616	16064	24	-2	6	3208	9152	13104	4	7	-14	-11312	8144	9968	52	-21	18	-1088	3312	16632	0	-19	15	125	138	12
-2780	-10616	12316	14	-10	-20	-11128	-10520	5112	8	-3	-11	72	-5824	15848	14	1	8	3112	8920	13040	10	5	-10	-11216	8192	9960	43	-16	13	-888	3280	16360	9	-13	14	126	139	12
-2920	-10748	12232	-3	-8	-27	-10912	-10560	5040	11	-7	3	128	-5792	15888	36	1	1	3088	9376	12880	11	4	-3	-11064	8072	9896	50	-7	9	-904	3280	16696	13	-16	18	126	140	12
-2880	-11108	12192	19	-24	-24	-10888	-10680	5288	-5	-4	-1	72	-5544	16040	29	-5	3	3384	9344	12776	0	5	-11	-11200	8280	9888	24	-9	14	-952	3184	16584	6	-22	17	126	139	12
-2760	-10744	12228	23	-15	-19	-10920	-10864	5280	-5	-4	-6	8	-5504	15864	19	-3	4	3176	8912	13056	8	6	-17	-11064	8024	9704	0	-6	16	-880	3192	16568	12	-17	15	127	140	12
-2852	-10988	12172	10	-11	-25	-10920	-10648	4872	8	-4	-8	136	-5576	16016	23	0	4	3240	9232	12872	1	4	-16	-11080	7960	9808	27	-9	15	-992	3184	16632	1	-17	18	127	140	12
-2820	-11000	12188	20	-11	-15	-10944	-10744	5120	-6	-5	-3	88	-5472	15928	18	2	7	3144	9096	12904	1	8	-12	-11176	8088	9872	17	-1	22	-1056	3312	16688	-5	-16	14	126	139	12
-2756	-10752	12292	16	-17	-18	-10936	-10528	4952	4	-6	-1	112	-5664	15912	17	7	1	3096	8840	13104	14	4	-14	-11088	7792	10016	25	-11	12	-1184	3272	16504	11	-13	14	127	139	12
-2884	-11132	11940	10	-18	-21	-10872	-10536	5024	-3	0	2	48	-5504	15960	27	1	1	3232	9032	13128	20	4	-14	-11144	8320	10056	31	-9	14	-952	3280	16600	9	-22	15	127	139	12
-2816	-10968	12148	32	-12	-9	-10880	-10784	4944	-3	-4	-5	-16	-5560	15776	13	-1	2	3088	9144	13136	3	14	-21	-11088	8288	10032	20	-9	18	-1104	3400	16616	4	-22	10	127	138	12
-2780	-10528	12304	21	-18	-15	-10976	-10472	5192	19	-9	-6	216	-5576	15968	17	-2	-4	3208	9240	12976	-2	9	-19	-11120	8000	9928	20	-8	14	-904	3328	16576	6	-15	13	127	139	12
-2912	-11032	12108	21	-17	-20	-11000	-10672	5144	5	-6	-1	-32	-5576	16224	26	1	-6	3192	9328	12936	-6	15	-21	-11200	8336	9896	20	-7	22	-968	3224	16720	-3	-28	15	127	138	12
-2812	-10680	12272	21	-16	-15	-11048	-10688	5088	-6	-1	-3	-56	-5504	15952	13	3	1	3168	9160	13024	-13	17	-24	-11144	8280	9904	-17	1	16	-1032	3384	16376	5	-15	22	126	138	12
-2868	-10684	12244	0	-10	-21	-10856	-10256	5168	10	-7	7	80	-5512	16240	26	4	-3	3288	9160	13048	-2	17	-28	-11120	8120	9944	0	-6	9	-1056	3360	16696	10	-14	17	127	139	12
-2920	-11116	12064	6	-13	-24	-10960	-10656	5176	-10	-6	6	40	-5600	16096	22	0	7	3200	9160	12792	-19	23	-31	-11176	8288	9712	9	-6	17	-976	3160	16600	8	-17	21	127	138	12
-2736	-10684	12248	16	-8	-19	-10992	-10528	5216	2	-8	-4	144	-5464	16032	17	0	2	3168	8880	13008	-17	18	-26	-11144	8208	9896	2	-4	21	-1144	3192	16744	11	-18	20	126	139	12
-2920	-10760	12292	1	-18	-25	-10928	-10496	5304	13	-7	-3	56	-5696	16160	31	1	1	3192	9320	13256	-13	17	-25	-11120	8312	9992	12	-4	17	-896	3312	16496	10	-18	24	126	138	12
-2800	-11028	12164	22	-17	-22	-11064	-10672	5096	1	-3	0	-40	-5584	15816	23	-6	7	3376	9248	12752	-20	22	-30	-11104	8200	9696	-6	-1	19	-1064	3304	16480	6	-20	19	126	137	12
-2736	-10548	12348	14	-17	-20	-11128	-10312	5240	6	-5	-5	0	-5464	15952	19	0	4	3104	8776	13088	-13	23	-30	-11112	8000	9880	-12	-1	13	-904	3384	16496	13	-16	18	127	138	12
