#Activity	sitting 
#ActivityID	5 
#Date 09-27-15-42
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-9180	-3432	13456	131	-47	-142	-15244	884	-5812	-30	-55	-60	-2504	-3480	16196	68	-153	201	-8156	4364	13064	-127	137	-210	-15596	2216	-5472	39	1	114	-2620	6584	15616	194	-8	69	126	123	5
-9168	-3496	13436	108	-52	-141	-15216	868	-5884	-47	-68	-52	-2552	-3392	16200	62	-150	191	-8156	4388	13016	-144	165	-202	-15632	2172	-5460	63	-23	115	-2676	6624	15628	204	0	41	126	123	5
-9204	-3500	13380	143	-45	-214	-15236	824	-5812	-33	-37	-41	-2452	-3484	16228	28	-168	186	-8156	4316	13036	-84	112	-190	-15580	2248	-5444	64	-2	96	-2560	6556	15592	192	13	32	126	123	5
-9160	-3432	13424	145	-104	-153	-15252	796	-5716	-40	-51	-86	-2528	-3448	16300	18	-166	168	-8112	4340	13140	-109	132	-196	-15592	2228	-5392	104	-12	140	-2484	6584	15640	167	10	21	126	123	5
-9212	-3448	13332	152	-129	-158	-15220	832	-5828	-34	-54	-42	-2480	-3496	16060	37	-144	190	-8160	4276	13000	-106	134	-214	-15600	2252	-5408	43	-24	108	-2560	6680	15744	176	-8	30	126	123	5
-9160	-3488	13448	112	-54	-153	-15260	872	-5780	-64	-53	-53	-2508	-3448	16212	47	-150	210	-8128	4352	13032	-42	135	-203	-15544	2236	-5552	63	22	123	-2588	6684	15588	182	22	64	126	123	5
-9120	-3428	13492	141	-59	-169	-15124	840	-5716	-53	-8	-77	-2484	-3480	16144	30	-156	187	-8144	4316	13088	-105	138	-226	-15616	2232	-5532	138	-23	113	-2628	6660	15496	143	12	54	126	124	5
-9188	-3484	13492	110	-86	-151	-15232	812	-5848	-23	-9	-78	-2500	-3500	16212	24	-152	203	-8184	4304	13112	-94	136	-179	-15616	2216	-5476	108	-40	123	-2588	6616	15612	133	-15	27	126	123	5
-9168	-3520	13472	124	-41	-177	-15244	776	-5812	-26	-31	-42	-2452	-3444	16124	21	-148	231	-8148	4316	13048	-84	143	-244	-15612	2212	-5408	116	15	116	-2604	6600	15612	193	19	25	126	123	5
-9196	-3468	13460	141	-68	-150	-15204	816	-5784	30	-56	-36	-2496	-3408	16212	11	-110	160	-8156	4372	12972	-116	158	-228	-15636	2216	-5400	74	-8	121	-2624	6644	15672	206	19	47	126	123	5
-9244	-3464	13396	116	-50	-173	-15180	788	-5764	15	-23	-10	-2436	-3468	16176	28	-144	161	-8104	4320	13096	-68	154	-238	-15668	2232	-5420	56	3	156	-2572	6588	15612	225	23	26	126	123	5
-9164	-3440	13436	158	-90	-143	-15204	776	-5780	-29	-16	-32	-2572	-3500	16144	30	-126	208	-8084	4352	13044	-71	174	-191	-15628	2276	-5412	76	36	120	-2596	6628	15556	252	44	95	126	123	5
-9256	-3480	13324	151	-70	-161	-15220	792	-5868	-32	22	-57	-2596	-3464	16168	38	-97	204	-8096	4384	12952	-123	174	-236	-15604	2288	-5508	7	40	110	-2688	6740	15560	224	41	65	126	123	5
-9264	-3528	13444	145	-97	-138	-15172	840	-5980	-8	-35	-30	-2532	-3508	16180	84	-106	206	-8172	4340	12968	-87	162	-237	-15632	2228	-5548	22	17	98	-2696	6664	15564	233	17	69	126	123	5
-9168	-3444	13448	138	-49	-147	-15192	760	-5956	3	-52	-8	-2552	-3440	16084	67	-125	171	-8136	4336	13152	-129	154	-194	-15588	2200	-5468	59	-21	103	-2708	6640	15556	162	-2	51	126	123	5
-9224	-3508	13400	118	-60	-166	-15260	828	-5848	-19	-91	-11	-2652	-3416	16064	46	-162	159	-8144	4356	12992	-122	139	-212	-15604	2212	-5528	72	-47	98	-2740	6640	15596	147	-36	46	126	123	5
-9244	-3444	13464	114	-102	-145	-15176	844	-5804	-24	-78	-16	-2612	-3408	16108	15	-179	148	-8140	4368	13036	-108	134	-239	-15544	2124	-5488	82	-42	129	-2688	6588	15592	140	-48	24	126	123	5
-9232	-3444	13416	142	-137	-163	-15192	976	-5700	-35	-63	-63	-2572	-3352	16136	7	-174	187	-8228	4328	13084	-79	136	-212	-15636	2232	-5444	133	-60	119	-2632	6584	15608	161	-101	40	126	123	5
-9196	-3444	13352	117	-85	-185	-15104	908	-5812	-6	-76	-70	-2500	-3468	16168	46	-196	180	-8100	4284	13036	-105	126	-223	-15632	2216	-5380	87	-73	119	-2620	6624	15672	197	-50	48	126	123	5
-9252	-3372	13476	105	-78	-194	-15188	876	-5920	-51	-81	-96	-2568	-3496	16268	51	-190	200	-8132	4344	13060	-97	137	-204	-15620	2232	-5428	96	-19	146	-2576	6652	15596	254	-40	96	126	123	5
