#Activity	standing 
#ActivityID	8 
#Date 09-23-18-00
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-7968	-2064	13660	-13	15	-23	-15856	2288	-2128	-4	-16	-1	-15960	1288	-3184	25	-15	28	-8472	648	14592	138	-47	-84	-16496	320	-2640	29	-14	23	-16008	-536	-2520	17	-4	10	123	124	8
-7976	-2048	13584	-16	17	-26	-15784	2200	-2136	-10	-14	-3	-15864	1544	-3128	30	-9	31	-8312	688	14632	151	-30	-114	-16368	384	-2624	25	-15	24	-16032	-728	-2472	12	-2	8	122	124	8
-7976	-2060	13724	-14	18	-22	-15976	2088	-1848	2	-15	-1	-15888	1520	-3192	39	-14	36	-8440	616	14696	125	56	-92	-16360	368	-2336	14	-18	24	-16168	-888	-2360	-2	-5	0	122	124	8
-8000	-2136	13648	-11	14	-22	-15888	2264	-2032	-1	-9	1	-15984	1488	-3048	50	-15	38	-8480	608	14560	130	9	-126	-16360	296	-2320	13	-10	24	-15944	-832	-2576	4	-10	-11	123	124	8
-7928	-2064	13808	-11	16	-21	-15968	2336	-2152	6	-12	-7	-15992	1656	-3136	44	-17	38	-8480	648	14488	113	14	-130	-16392	488	-2576	18	-3	22	-15976	-760	-2272	23	-1	-7	123	124	8
-8028	-2064	13700	-13	15	-19	-15968	2224	-2112	0	-9	-4	-16056	1800	-3064	13	-22	30	-8408	720	14664	105	-22	-119	-16472	432	-2544	2	-3	20	-16104	-816	-2528	28	7	6	123	124	8
-8044	-2028	13744	-9	15	-21	-16032	2224	-2472	11	-2	-2	-15800	1832	-3128	-6	-14	23	-8480	768	14488	94	-31	-100	-16464	352	-2312	-4	-7	19	-15960	-952	-2808	42	11	18	123	124	8
-7984	-2112	13628	-10	12	-28	-15896	2296	-2176	9	-6	0	-15920	1816	-3096	-21	-15	19	-8608	456	14728	122	9	-123	-16640	264	-2672	12	-9	20	-16104	-976	-2696	62	7	20	123	124	8
-8040	-2104	13704	-9	16	-20	-15976	2136	-2320	2	-1	-3	-15896	1728	-3112	-34	-16	19	-8408	512	14648	142	68	-118	-16496	400	-2736	19	-5	18	-16080	-952	-2688	59	9	20	123	124	8
-8100	-2056	13760	-8	20	-23	-16072	2240	-2168	-5	-5	-6	-15792	1592	-3320	-21	-17	17	-8688	536	14440	154	57	-112	-16440	312	-2472	17	-9	24	-15840	-736	-2808	42	3	19	123	124	8
-8024	-2080	13716	-10	15	-19	-16144	2304	-2328	-7	-9	-4	-15912	1560	-3448	-14	-13	15	-8352	728	14712	171	29	-133	-16496	384	-2352	13	-15	23	-16032	-752	-2728	33	-2	4	123	124	8
-8064	-2144	13636	-9	20	-14	-15896	2288	-2224	2	-7	-4	-16024	1496	-3304	-4	-14	18	-8488	592	14520	147	33	-113	-16384	360	-2520	16	-15	23	-16128	-776	-2888	26	3	8	123	124	8
