#Activity	running 
#ActivityID	2 
#Date 08-18-11-48
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-16128	-23832	32767	-3701	-21822	7377	-31200	-1996	-1056	-10606	17798	-2014	-32768	-5212	-96	-1703	-26315	-5847	-32768	13184	32767	-2030	4480	-2410	3960	-5800	-19920	-410	4960	1464	18808	-32120	-5536	2848	-292	-78	78	58	2
-11436	-17444	32767	5785	-32768	5163	-21500	260	-1548	862	6024	2882	-32252	-5028	1068	7422	-31575	-7746	-32768	4280	30944	-2197	863	-1766	-1368	10640	-32768	5247	1572	2337	3312	15936	-25040	4606	-41	-819	117	59	2
-6684	-9656	27528	-4729	-32768	34	-17412	1156	-4672	-2391	-5066	3055	-32768	-7760	1736	10199	-31480	-7643	-13592	8424	12464	-708	281	-380	-28360	11312	-18320	3211	3209	870	-32768	31760	-18080	2187	1048	-478	109	29	2
-7904	-14676	22224	-11690	-32768	-4273	-16404	-2688	-9156	-9365	-16483	3668	-32768	-696	-2332	4087	-29680	-4709	-9976	5768	12776	-359	372	-374	-14032	14416	-15448	-46	2435	362	-27592	1648	-10344	216	1855	878	143	100	2
-10372	-17288	16700	-8344	-32768	-11410	-13708	-3176	-12460	-9780	-28149	5470	-32768	-4752	-10280	-2406	-25931	-5310	-10256	3488	13112	-161	415	-235	-11968	6328	-19568	-425	2405	723	-20712	10552	-12208	785	3093	-637	145	47	2
-10136	-12816	11584	-5563	-32768	-20461	-11736	-3312	-10636	-6048	-32768	7311	-27112	-4104	-13092	-453	-25841	-7507	-9360	5608	13304	-83	508	-262	-20120	9256	-16952	-325	1620	337	-25128	13040	-8216	1112	2774	-481	121	70	2
-16896	-9480	12152	-10317	-32768	-30823	-13156	-2820	-13928	-279	-32768	9412	-20536	-8132	-14724	487	-11040	-4875	-8672	4984	14256	131	1003	-345	-25352	10896	-15752	-107	817	256	-32416	17192	-2912	442	3202	-446	130	167	2
-20224	-7524	17396	-11829	-32768	-32768	-12192	-3676	-16468	2682	-32768	13406	-14736	-1628	-15332	2199	-13187	-5891	-5808	6624	18024	114	2433	-536	-32768	9048	-10048	-573	790	15	-32768	8392	13560	-1071	3353	-167	108	194	2
-29936	-3988	29160	-11977	-32768	-32156	-14616	-2208	-20512	-7087	-32768	11312	-6624	1544	-15196	9172	317	-1249	-4784	6440	18824	-177	4431	-975	-32768	736	-1752	-375	961	226	-32768	-4624	25752	-1583	3146	-233	129	158	2
-32768	-4728	32767	-13061	-32768	-21232	-16840	-3004	-22532	-21067	-32768	7410	-4560	5828	-16976	18397	12901	4442	-10272	4000	18688	-266	6416	-1689	-32768	-3640	4096	806	1085	433	-26864	-15240	30672	-459	2726	-560	124	172	2
-32768	948	27024	-15828	-32768	-16791	-21684	-1456	-24396	-22594	-32768	3085	-468	7740	-16652	18272	10930	2847	-23920	1616	22640	-255	7650	-1769	-31632	-2576	9936	2440	1270	640	-14344	-7456	32767	1842	2245	-367	115	209	2
-32768	1920	17016	-17452	-32768	-16387	-27336	-2520	-29464	-25661	-32768	5115	-2416	-5804	-6524	3773	4143	-4961	-16536	3464	22120	-1	8084	-1476	-27760	-672	19376	3218	1598	215	-10992	1528	32264	1956	1207	-344	129	172	2
-32768	6944	-4580	-11394	-32768	-10005	-23736	-4924	-32768	-20431	-32768	-1477	-10152	-8680	24000	-10457	-7526	-6304	-23368	8048	23992	-439	8339	-1679	-20136	7488	22120	2138	2248	-87	-4304	7880	25072	1430	-236	-377	162	178	2
-32768	17448	-32768	-16301	-25871	-5885	-3144	-5516	-32768	-6207	-18287	-4765	-10940	-5100	32767	-3240	-4084	-6620	-32768	11664	28664	-146	7645	-1473	-17976	8760	10184	677	3098	-213	-2248	7736	15544	407	-989	-597	132	207	2
-32768	15216	-32768	-4017	-2281	-6515	-828	-5068	-32768	-3809	-14526	-4792	-4052	1488	19712	-2682	-764	-1060	-21424	15392	32767	112	4615	-739	-16744	8024	-3376	-1442	3934	-354	-3936	3448	11736	-626	-1457	-320	143	132	2
-32768	17104	-18840	4382	11174	-6445	2740	-2872	-32768	10157	23040	-1290	-2444	2508	19164	-4953	325	-663	-19168	17280	32767	617	-328	-1078	-23600	-4256	8456	-1322	4106	158	-5504	-3072	7648	-1224	-1523	-522	132	56	2
-32768	15492	-32768	21454	32767	3084	-4080	-3860	-20672	14135	29178	-1228	4836	-8820	-8368	-7196	24724	-1089	-7232	11752	27912	439	-1102	-1375	-26624	-7304	12888	1829	2900	863	-14368	-4512	9152	-637	-2267	-727	99	23	2
-32768	4332	-32768	19597	31357	3931	-32768	31032	-32768	32767	32767	-18502	-32768	-32768	10156	-14431	-28063	-11598	-9792	25856	32767	458	-1474	-792	-26464	15680	-2144	3331	1817	-38	-31608	14128	9200	1665	-3017	-257	63	39	2
8544	14456	5140	7482	20814	8040	32767	16176	-1912	32767	32767	13514	-32768	-32768	-22428	-7522	-8199	-18310	-4960	32200	32767	-1274	-2955	10	-23616	13128	-880	1127	946	-682	-32768	12568	3264	490	-2684	-126	151	0	2
-32768	-19652	20356	11814	32767	23293	-10372	5608	-28088	20145	30173	-13852	14716	32767	-3388	-9664	-880	427	-2704	18312	27648	-1626	-4308	565	-19520	13320	-2224	-1050	182	-387	-32768	7560	6152	-421	-3097	-26	146	3	2
-32768	21268	32767	19653	14072	13732	3672	-5144	-32768	26934	21386	-14691	9880	-9424	-29716	-24252	732	7689	1736	12224	17664	-341	-5098	956	-17392	6528	-4096	-1730	-1134	-717	-32768	8128	1528	-1476	-3349	373	144	124	2
-12324	-19824	13452	5901	2470	3812	-32768	2104	-13428	-13702	27159	-7266	-32768	-26084	-14552	-17697	6220	2572	-2456	14504	16608	589	-5241	1133	-16288	7656	-12264	-1230	-2773	-742	-32768	4888	-184	-861	-3079	472	161	109	2
-10932	-7460	13300	1865	1065	3227	-9608	-7628	-14332	-5523	23720	-7381	-32436	-10940	-12032	-2395	20560	-8366	-6256	10520	12352	1065	-5544	1632	-13104	4304	-13048	-457	-4094	-606	-32768	744	-5776	-529	-3132	-47	161	106	2
-10352	-5296	13680	1985	417	2396	-14764	-10300	-15280	4057	18929	-6596	-21100	-7620	-12300	-4402	19507	7205	-10416	7808	15240	1527	-5302	1589	-14808	6832	-14784	-34	-5407	-526	-29568	2328	-10904	-492	-2720	3	139	104	2
-10168	-4756	13580	2318	1120	2448	-15952	-4368	-19332	8753	13251	-3540	-20628	-10480	-13416	-6257	23300	2376	-18800	5416	19200	1811	-5800	1229	-15008	6480	-20648	836	-7220	-237	-20528	1664	-11576	144	-2192	137	87	89	2
-10456	-3480	14044	1467	2179	2101	-16988	-4764	-19936	8605	12382	-3061	-31052	-11408	-13184	-6745	26725	4621	-19048	3728	17904	2419	-5560	605	-15512	4752	-18904	1394	-6711	155	-16136	6192	-8432	-160	-1620	75	116	88	2
