#Activity	standing 
#ActivityID	8 
#Date 10-06-18-17
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-10212	-4108	11568	-51	236	-157	-15336	5828	-512	-333	215	14	-16404	764	384	58	34	80	-11028	1864	12300	112	-40	-189	-16212	-3372	-1756	28	25	167	-15948	-1112	-3156	-273	-17	174	122	124	8
-10240	-4172	11636	-22	199	-144	-15472	5728	-184	-174	47	9	-16488	1104	332	386	11	50	-11048	1836	12432	131	-63	-140	-16208	-3408	-1840	76	35	139	-15940	-1184	-3376	-156	-301	36	122	128	8
-10352	-4096	11532	-109	106	-171	-15408	5764	-164	-136	-12	-40	-16428	1064	448	328	-75	-4	-11120	1748	12404	117	-20	-169	-16164	-3432	-1928	74	6	191	-15692	-1144	-3344	163	-206	172	122	128	8
-10124	-4140	11512	-136	130	-156	-15148	5828	-392	247	-302	-58	-16320	1048	592	107	-113	41	-11136	1808	12392	151	-47	-137	-16148	-3364	-1904	90	-64	187	-15880	-1264	-3044	393	-133	284	123	122	8
-10208	-4208	11536	-151	116	-165	-15216	6028	-436	242	-35	-22	-16400	1032	448	143	92	62	-11056	1900	12384	151	-37	-134	-16220	-3348	-1680	95	-76	179	-16132	-1356	-2820	-204	77	173	124	130	8
-10192	-4088	11492	-154	160	-185	-15248	5924	-508	69	47	-18	-16572	1168	192	589	35	19	-11108	1716	12336	134	-55	-167	-16156	-3396	-1712	135	12	198	-16072	-1316	-3112	176	-79	137	138	128	8
-10208	-4160	11508	-123	151	-150	-15304	5936	-596	58	74	14	-16560	1076	-12	625	49	38	-11144	1832	12492	138	-37	-183	-16168	-3368	-1816	140	43	218	-15868	-1104	-3192	220	-338	118	131	128	8
-10224	-4052	11576	-154	138	-195	-15276	5912	-616	-59	-127	-23	-16244	1036	8	271	-7	127	-11060	1756	12412	146	-29	-137	-16228	-3376	-1900	69	23	209	-15760	-916	-2976	-17	-143	295	122	124	8
-10336	-4052	11600	-182	88	-216	-15256	5776	-432	59	-389	-95	-16380	1036	488	149	-57	84	-11084	1784	12248	124	-20	-198	-16236	-3336	-1828	-21	1	173	-15940	-1152	-2864	-94	116	253	124	125	8
-10192	-4156	11480	-174	58	-178	-15276	5952	-256	321	-311	-38	-16460	1132	452	255	-102	17	-11060	1816	12392	87	-4	-190	-16164	-3440	-1772	-68	18	183	-16012	-1064	-2928	-104	-20	176	123	128	8
-10172	-4180	11552	-153	110	-169	-15272	6052	-428	238	-152	-34	-16384	1156	440	294	-124	-58	-11024	1856	12504	110	-60	-185	-16168	-3384	-1784	12	35	184	-15812	-1052	-3076	-141	-216	91	130	128	8
-10104	-4136	11556	-141	126	-162	-15228	5968	-452	46	20	-34	-16408	1252	444	201	-113	0	-11132	1792	12420	98	-60	-188	-16192	-3388	-1948	21	32	174	-15900	-1160	-3208	154	-351	169	131	128	8
-10156	-4172	11444	-90	158	-136	-15264	5964	-552	-55	89	-22	-16316	1044	68	-124	133	124	-11156	1744	12440	109	-33	-114	-16160	-3392	-1956	36	2	153	-15864	-1128	-3020	97	-156	280	125	122	8
-10216	-4172	11668	-52	191	-148	-15236	6012	-624	-121	89	-35	-16288	1100	156	-51	122	59	-11044	1860	12392	87	-57	-153	-16160	-3392	-1892	-9	-23	176	-15868	-1140	-2924	-163	154	234	127	127	8
-10272	-4076	11556	-75	181	-168	-15264	5944	-360	-60	56	-34	-16316	924	160	178	71	39	-11084	1800	12464	132	-45	-154	-16156	-3396	-1864	38	-22	156	-15940	-1240	-3124	245	-58	93	125	129	8
