#Activity	sitting 
#ActivityID	5 
#Date 10-10-18-30
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-10472	-3776	11368	-14	65	-157	-16056	-1756	8	101	-15	61	-2896	-1928	16496	296	-152	42	-9460	3936	13272	168	-14	-147	-16596	2040	-932	178	-83	236	-920	3340	16764	234	-41	-90	126	127	5
-10472	-3708	11372	-41	99	-125	-16112	-1740	-4	108	-28	68	-2876	-1868	16388	191	-102	65	-9464	3880	13244	212	-32	-126	-16472	2144	-1040	34	-44	183	-840	3456	16852	235	-97	-156	126	127	5
-10336	-3712	11424	-72	98	-176	-16144	-1720	-64	-53	-56	-16	-2876	-1804	16428	44	-67	83	-9464	3924	13376	200	-23	-147	-16532	2048	-968	13	-53	200	-764	3524	16748	200	-96	-114	126	127	5
-10476	-3712	11476	-76	141	-178	-16116	-1732	-44	-34	-58	-24	-3008	-1840	16448	-46	-85	113	-9540	3876	13344	169	18	-148	-16552	2056	-1092	6	-72	186	-756	3408	16812	148	-98	-121	126	126	5
-10440	-3720	11488	-83	99	-190	-16136	-1736	-48	-25	-82	-63	-2880	-1944	16424	-82	-94	102	-9508	3840	13216	115	-10	-188	-16612	2116	-992	83	-58	144	-368	3392	16880	232	42	-72	126	126	5
-10404	-3772	11528	-114	122	-207	-16064	-1840	68	6	-65	-89	-2780	-2008	16372	-76	-57	176	-9556	3764	13188	166	-30	-173	-16568	2152	-948	182	-37	123	-424	3516	16800	299	125	-24	126	125	5
-10448	-3780	11460	-143	113	-242	-16072	-1768	172	22	-95	-118	-3072	-2128	16348	4	-118	264	-9496	3936	13336	126	-58	-152	-16584	2228	-952	161	-21	50	-824	3580	16844	307	113	35	127	126	5
-10396	-3720	11356	-137	132	-232	-16068	-1800	88	-18	-54	-124	-3228	-2124	16348	138	-243	430	-9436	3880	13300	130	-30	-188	-16524	2228	-916	89	-28	40	-768	3544	16868	374	106	99	127	126	5
-10412	-3744	11476	-140	141	-225	-16192	-1948	144	-14	-50	-97	-2832	-2264	16472	175	-178	444	-9504	3872	13252	109	-56	-199	-16572	2124	-876	-65	10	29	-892	3448	16840	405	132	212	127	126	5
-10460	-3788	11384	-78	132	-179	-16084	-2092	100	9	-55	-84	-2836	-2304	16396	189	-216	350	-9492	3868	13352	108	-43	-181	-16548	1932	-956	21	-50	6	-1292	3508	16748	312	27	207	127	126	5
-10404	-3756	11392	-65	127	-209	-16016	-2108	124	67	-38	-59	-2812	-2148	16264	162	-212	172	-9468	3868	13276	69	-21	-179	-16500	1880	-968	53	-38	38	-1156	3284	16760	92	-7	307	127	126	5
-10440	-3780	11372	-32	118	-160	-16112	-2016	88	95	-23	7	-2660	-2184	16328	137	-122	129	-9504	3816	13328	80	-51	-188	-16608	1748	-876	113	-74	45	-976	3052	16844	175	6	377	128	126	5
-10476	-3732	11412	-20	121	-179	-16140	-1956	120	39	-36	25	-2488	-1976	16504	12	13	-11	-9516	3808	13336	144	-30	-183	-16640	1636	-904	276	-44	95	-968	2956	16836	282	44	320	127	127	5
-10432	-3712	11328	-61	117	-194	-16060	-1896	-4	-120	-51	50	-2568	-1964	16272	-187	130	-133	-9544	3816	13336	170	-9	-134	-16524	1712	-916	382	-65	182	-1228	3196	16924	395	1	73	127	127	5
-10432	-3720	11420	-54	112	-132	-16064	-1888	116	-115	-30	52	-2952	-1996	16388	-290	121	-203	-9524	3884	13276	197	-13	-136	-16528	1928	-860	271	-43	247	-1148	3304	16808	300	-133	-61	127	127	5
-10428	-3712	11388	-20	106	-153	-16092	-1828	-8	-44	-15	37	-2888	-2016	16452	-319	110	-222	-9428	3856	13324	166	13	-146	-16588	2096	-904	41	-18	313	-824	3344	16928	208	-193	-100	126	127	5
