#Activity	sitting 
#ActivityID	5 
#Date 10-21-15-23
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-5804	-5016	14716	153	-35	-146	-15556	396	-4748	-64	-74	1	-2384	-144	16952	37	-5	15	-7872	4104	13220	-63	184	-174	-15932	2528	-4508	29	-24	198	-2628	-1476	16524	102	-136	289	126	121	5
-5752	-5052	14816	148	-22	-107	-15660	448	-4740	-24	-111	9	-2328	-56	17144	43	-1	14	-7912	4156	13220	-40	175	-148	-15924	2508	-4628	31	-62	230	-2676	-1344	16476	130	-108	297	126	122	5
-5772	-5024	14804	135	-52	-123	-15612	476	-4644	-64	-108	-10	-2288	-104	17008	51	0	11	-7844	4168	13324	-32	156	-174	-15868	2536	-4636	51	-29	218	-2652	-1376	16640	109	-139	255	126	122	5
-5792	-4972	14764	143	-56	-125	-15660	468	-4452	-18	-91	37	-2288	-32	17072	51	-6	6	-7860	4128	13368	-30	205	-166	-15868	2556	-4440	69	-61	237	-2648	-1356	16572	122	-137	186	126	122	5
-5780	-5008	14812	121	4	-105	-15688	556	-4564	-31	-78	37	-2176	176	17096	42	-4	0	-7844	4156	13288	-9	209	-172	-15912	2540	-4532	130	-74	234	-2680	-1300	16728	77	-135	194	126	122	5
-5708	-5048	14792	162	-39	-102	-15576	512	-4620	30	-66	53	-2296	248	17032	36	-2	-5	-7876	4044	13256	-40	208	-147	-15968	2604	-4392	154	-63	225	-2632	-1152	16580	25	-116	138	126	123	5
-5696	-4980	14832	153	-60	-74	-15596	592	-4660	69	-55	68	-2288	328	16680	27	0	-7	-7864	4124	13240	-61	180	-186	-15912	2652	-4500	135	-84	198	-2664	-1176	16620	23	-150	134	126	123	5
-5740	-5056	14796	128	-58	-117	-15608	708	-4648	26	-62	12	-2368	240	17088	23	-2	-9	-7868	4100	13192	-62	125	-181	-15944	2676	-4496	110	-55	169	-2584	-1116	16680	46	-126	141	126	123	5
-5728	-4924	14816	139	-69	-133	-15640	720	-4688	-4	-40	-24	-2216	368	16744	26	0	-7	-7864	4168	13188	-130	147	-160	-15980	2732	-4316	57	-33	105	-2632	-1152	16740	56	-87	206	126	123	5
-5756	-4956	14764	86	29	-127	-15592	788	-4616	4	-31	-103	-2328	360	16920	15	-4	2	-7888	4168	13252	-122	137	-162	-15968	2636	-4332	49	-29	55	-2600	-1180	16768	40	-118	210	126	123	5
-5756	-4968	14820	85	-24	-156	-15588	680	-4640	10	-20	-102	-2392	272	16952	14	-3	2	-7820	4112	13192	-173	145	-210	-15940	2604	-4420	76	3	67	-2612	-1268	16592	-35	-101	227	127	123	5
-5760	-5020	14836	69	2	-169	-15616	540	-4596	1	-64	-174	-2192	192	16904	12	2	3	-7896	4124	13320	-113	113	-193	-15884	2520	-4424	97	-26	25	-2592	-1336	16496	-73	-135	242	126	123	5
-5760	-5032	14764	56	-48	-147	-15544	592	-4660	32	-15	-192	-2376	48	16920	12	-5	0	-7856	4084	13352	-129	119	-201	-15928	2520	-4480	95	-5	37	-2652	-1428	16552	-81	-98	208	126	123	5
-5772	-5000	14684	97	-13	-134	-15640	500	-4616	-6	-9	-160	-2264	32	16888	13	-5	6	-7856	4196	13276	-114	121	-171	-15964	2472	-4392	73	-7	42	-2684	-1436	16560	-63	-111	213	127	124	5
-5740	-5000	14728	72	-13	-148	-15564	428	-4628	-37	-44	-141	-2336	-24	16880	13	-2	1	-7840	4112	13132	-146	144	-174	-15928	2488	-4432	62	14	76	-2656	-1500	16564	-62	-62	205	127	124	5
-5756	-4972	14808	100	-57	-117	-15628	456	-4636	-9	-29	-109	-2336	-112	16960	18	-2	0	-7904	4136	13192	-122	151	-179	-15976	2516	-4456	94	-15	79	-2672	-1548	16620	-55	-136	177	127	124	5
